tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
743,AppleSupport,FALSE,Tue Oct 31 23:12:00 +0000 2017,"@115865 Our pleasure. If you're still having issues after a back up and update, contact us back. We're happy to help.",,742
744,AppleSupport,FALSE,Tue Oct 31 22:06:27 +0000 2017,@115865 Hi there! What type of device are we working with?,740,745
746,AppleSupport,FALSE,Tue Oct 31 18:17:00 +0000 2017,@115865 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,745,747
748,AppleSupport,FALSE,Tue Oct 31 22:18:28 +0000 2017,@115866 We want to help! DM us and let us know more about the issues you are having. https://t.co/GDrqU22YpT,,749
750,AppleSupport,FALSE,Tue Oct 31 22:18:00 +0000 2017,@115867 We'd like to get you speaking to our experts here: https://t.co/IBIY3vMgPj,,751
753,AppleSupport,FALSE,Tue Oct 31 22:17:29 +0000 2017,"@115868 We've just released iOS 11.1. We suggest backing up &amp; updating. Then, test the issue again. Here's how: https://t.co/80YRnjDFDk",,754
755,AppleSupport,FALSE,Tue Oct 31 20:54:35 +0000 2017,@115868 Let us help with your Home button. Did this issue start right after iOS 11? Which version of iOS 11 are you running?,754,756
757,AppleSupport,FALSE,Tue Oct 31 22:16:31 +0000 2017,@115869 We're here to help. Meet us in DM and we can check on available options. https://t.co/GDrqU22YpT,,758
759,AppleSupport,FALSE,Tue Oct 31 22:15:28 +0000 2017,@115870 DM us the specific iOS version you are running currently and we'll continue there. https://t.co/GDrqU22YpT,,760
761,AppleSupport,FALSE,Tue Oct 31 22:01:31 +0000 2017,"@115870 Just to confirm, this is only happening with Spotify, correct?","760,762",763
764,AppleSupport,FALSE,Tue Oct 31 18:33:00 +0000 2017,@115870 Thanks for reaching out to us. Are you experiencing the missing app after restating your device?,763,765
766,AppleSupport,FALSE,Tue Oct 31 22:15:00 +0000 2017,@115871 We want to help you get your battery life back on track. Please DM and we'll look at it together. https://t.co/GDrqU22YpT,,767
1754,AppleSupport,FALSE,Tue Oct 31 22:41:00 +0000 2017,@116097 We'd like to look into this with you. Please DM us your current iOS version and your iPhone model. https://t.co/GDrqU22YpT,,1755
1756,AppleSupport,FALSE,Tue Oct 31 22:40:00 +0000 2017,@116098 Let's dig into this further with you. DM us and we'll continue there.,,1757
1758,AppleSupport,FALSE,Tue Oct 31 18:31:00 +0000 2017,"@116098 We definitely understand your concern. Please backup your iPhone, update and let us know the result: https://t.co/ahjigcvFRG",1757,1759
1760,AppleSupport,FALSE,Tue Oct 31 22:38:00 +0000 2017,@116099 We're here to help. Which exact iOS version is your device running? This info can be found under Settings &gt; General &gt; About.,,1761
1762,AppleSupport,FALSE,Tue Oct 31 22:36:00 +0000 2017,@116100 This article should help with that: https://t.co/usOJWy6ChP,1763,1764
1765,AppleSupport,FALSE,Tue Oct 31 22:52:00 +0000 2017,@116100 Try contacting our iTunes Store team here for more help: https://t.co/SDIe7UiyJN,1766,1763
1767,AppleSupport,FALSE,Tue Oct 31 22:35:30 +0000 2017,@116101 Thanks for clarifying. Let's meet in DM so we can do more in-depth on this. https://t.co/GDrqU22YpT,,1768
1769,AppleSupport,FALSE,Tue Oct 31 22:14:00 +0000 2017,@116101 We're happy to help. Has Home Sharing worked with these devices before?,1768,1770
1771,AppleSupport,FALSE,Tue Oct 31 22:35:00 +0000 2017,@116102 Which model do you have and is iOS 11.1 installed on it? Any steps tried so far?,1772,1773
1774,AppleSupport,FALSE,Tue Oct 31 23:03:01 +0000 2017,"@116102 To make sure, is iOS 11.1 showing here: Settings &gt; General &gt; About &gt; Version? Please DM us the answer here: https://t.co/GDrqU22YpT","17,751,776",1772
1777,AppleSupport,FALSE,Tue Oct 31 23:12:31 +0000 2017,"@116103 We'll make sure to get this straightened out. DM us, and we'll see you there. https://t.co/GDrqU22YpT",,1775
1778,AppleSupport,FALSE,Tue Oct 31 22:09:26 +0000 2017,@116102 We want you to be able to make calls on the iPhone. What exactly is going on with the Phone app?,1773,1779
1780,AppleSupport,FALSE,Tue Oct 31 22:32:25 +0000 2017,@116104 Let us look into that. What device and OS version are you using?,,1781
1782,AppleSupport,FALSE,Tue Oct 31 22:32:25 +0000 2017,@116105  We want to help.  Send us a DM letting us know if you are updated to iOS 11.1 https://t.co/GDrqU22YpT,,1783
1784,AppleSupport,FALSE,Tue Oct 31 22:31:00 +0000 2017,@116106 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,,1785
1786,AppleSupport,FALSE,Tue Oct 31 22:30:01 +0000 2017,@116107 Glad to hear and just reach out again if you need help. Have a good one!,,1787
1788,AppleSupport,FALSE,Tue Oct 31 21:46:54 +0000 2017,@116107 Please keep us posted afterwards.,1787,1789
1790,AppleSupport,FALSE,Tue Oct 31 21:30:00 +0000 2017,@116107 Apps are important and we want you to get back to enjoying them. Which model do you have? Is iOS 11.1 installed on it?,1789,1791
2609,AppleSupport,FALSE,Tue Oct 31 22:58:00 +0000 2017,@116332 Let us know and we'll continue from there. https://t.co/GDrqU22YpT,,2610
2611,AppleSupport,FALSE,Tue Oct 31 22:49:27 +0000 2017,@116332 We'd like to see what we can do to assist. What version of iOS are you currently running? We released iOS 11.1 today.,"26,102,612",2613
2614,AppleSupport,FALSE,Tue Oct 31 22:57:34 +0000 2017,"@116334 Letâ€™s work together on this situation. To clarify, did this start after updating to iOS 11.1? Also, which device are you using?",2615,2616
2617,AppleSupport,FALSE,Tue Oct 31 23:12:31 +0000 2017,@116334 Got it. Does this happen while using any particular App or feature? Let us know via a DM. Weâ€™ll keep moving forward from there. https://t.co/GDrqU22YpT,,2615
2618,AppleSupport,FALSE,Tue Oct 31 22:56:00 +0000 2017,@116335 You should still be able to control Music on your iPhone from the watch. Check out the user guide here: https://t.co/vRQnmrhVHj,2619,2620
2621,AppleSupport,FALSE,Tue Oct 31 23:21:50 +0000 2017,@116335 We certainly want to take a closer look into this issue. Select the following link to join us in a DM and we'll go from there. https://t.co/GDrqU22YpT,,2619
2622,AppleSupport,FALSE,Tue Oct 31 22:55:32 +0000 2017,@116336 Hi there! iOS 11.1 was released earlier today containing some bug fixes. Let's back up and update: https://t.co/80YRnjDFDk,2623,2624
2626,AppleSupport,FALSE,Tue Oct 31 22:54:53 +0000 2017,"@116337 We know how important your battery is &amp; we'll be happy to help. Which iOS version are you using? Also, when did this issue begin?",2627,2628
2629,AppleSupport,FALSE,Tue Oct 31 23:20:30 +0000 2017,@116337 Please meet with us in DM. We'd like to gather some additional details from you. https://t.co/GDrqU22YpT,,2627
2630,AppleSupport,FALSE,Tue Oct 31 22:54:00 +0000 2017,@116338 We're here to help out! Which device is this on and which version of iOS is currently installed?,2631,2632
2633,AppleSupport,FALSE,Tue Oct 31 23:46:00 +0000 2017,"@116338 Thank you very much! Send us a DM to let us know if your speaker doesn't work on calls, or if other apps are affected as well. https://t.co/GDrqU22YpT",,2631
2634,AppleSupport,FALSE,Tue Oct 31 22:53:28 +0000 2017,@116339 Check out this link: https://t.co/Lr8zUtw9ls Send us a DM if it doesn't help. https://t.co/GDrqU22YpT,,2635
2636,AppleSupport,FALSE,Tue Oct 31 22:53:28 +0000 2017,@116340 We can help. Letâ€™s start with the following steps to see if we can save you a trip in for service: https://t.co/RqWW0duJ0U,2637,2638
2639,AppleSupport,FALSE,Tue Nov 07 18:19:00 +0000 2017,@116340 We certainly want to take a closer look into this. Select the following link to join us in a DM and we'll go from there. https://t.co/GDrqU22YpT,,2637
2641,AppleSupport,FALSE,Tue Oct 31 22:51:00 +0000 2017,@116341 Thanks for reaching out. DM which Bluetooth device you are trying to connect to so we can help. https://t.co/GDrqU22YpT,,2642
2643,AppleSupport,FALSE,Tue Oct 31 22:51:00 +0000 2017,@116342 We'd like to help. What is going on with the app?,2644,2645
2646,AppleSupport,FALSE,Wed Nov 01 13:30:29 +0000 2017,@116342 We'd like to take a closer look at this. DM us and we'll go from there. https://t.co/GDrqU22YpT,,2644
2647,AppleSupport,FALSE,Tue Oct 31 22:50:38 +0000 2017,"@116343 Hey, we can provide some guidance. Let's meet in DM and we'll go from there. https://t.co/GDrqU22YpT",,2648
2649,AppleSupport,FALSE,Tue Oct 31 22:50:38 +0000 2017,@116344 We're here to help with any issues you may having with performance. Let us know the exact iOS version to get started.,,2650
2651,AppleSupport,FALSE,Tue Oct 31 22:49:39 +0000 2017,@116345 Got it. We'd recommend backing up and updating your device to 11.1 and test things out further. Keep us posted on the results.,,2652
2653,AppleSupport,FALSE,Tue Oct 31 21:19:30 +0000 2017,"@116345 Since we just released iOS 11.1 today, can you clarify which exact version you have installed?",2652,2654
2655,AppleSupport,FALSE,Tue Oct 31 20:18:00 +0000 2017,"@116345 We'll be happy to look into this with you. To clarify, which iPhone model do you have and what's the exact iOS version?",2654,2656
2658,AppleSupport,FALSE,Tue Oct 31 22:49:00 +0000 2017,@116346 We want to help with this. Let's start troubleshooting by trying the steps here: https://t.co/5KootZbxj1,,2659
2661,AppleSupport,FALSE,Tue Oct 31 22:49:00 +0000 2017,@116347 We'd be glad to see what we can do for you. Let's meet up in DM first. Thanks! https://t.co/GDrqU22YpT,,2662
2664,AppleSupport,FALSE,Tue Oct 31 22:48:31 +0000 2017,@116348 We'd like to look into this with you. Does the song appear to be greyed out?,2665,2666
2667,AppleSupport,FALSE,Tue Oct 31 23:10:58 +0000 2017,@116348 Thank you for reaching out. We've received your DM and will continue working with you there.,,2665
2669,AppleSupport,FALSE,Tue Oct 31 22:46:26 +0000 2017,@116349 Send us a DM please and we will go from there. https://t.co/GDrqU22YpT,2670,2671
2675,AppleSupport,FALSE,Tue Oct 31 22:07:39 +0000 2017,@116349 We're happy to help. What seems to be the problem?,2674,2676
2677,AppleSupport,FALSE,Tue Oct 31 22:45:26 +0000 2017,"@116350 We're here for you. DM us, and we'll look into this together. https://t.co/GDrqU22YpT",,2678
2679,AppleSupport,FALSE,Tue Oct 31 22:45:26 +0000 2017,@116351 We're glad to hear that's sorted out for you. Have a great day.,,2680
2681,AppleSupport,FALSE,Fri Oct 20 14:00:13 +0000 2017,"@116351 We'd love to help with your alarm volume. Is the option to ""Change with Buttons"" disabled under Settings &gt; Sounds?",2680,2682
2683,AppleSupport,FALSE,Tue Oct 31 22:45:25 +0000 2017,"@116352 Hey, we can work together to figure out a solution. Send us a DM and we'll continue from there. https://t.co/GDrqU22YpT",,2684
3760,AppleSupport,FALSE,Tue Oct 31 23:11:32 +0000 2017,@116620 We're here to help. Send us a DM with the issue and we'll follow up from there. https://t.co/GDrqU22YpT,,3761
3762,AppleSupport,FALSE,Tue Oct 31 23:10:58 +0000 2017,@116621 Let's look at this together. Are you updated to iOS 11.1?,3763,3764
3765,AppleSupport,FALSE,Tue Oct 31 23:20:00 +0000 2017,"@116621 It was released earlier today. Let's use these steps to update iOS:  
 https://t.co/80YRnjDFDk",,3763
3766,AppleSupport,FALSE,Tue Oct 31 23:09:27 +0000 2017,"@116622 We understand your concerns, and want to help. Which device is this happening on?",,3767
3768,AppleSupport,FALSE,Tue Oct 31 23:09:27 +0000 2017,@116623 Thank you for reaching out to us. Have you tried to restart the device? Let us know to get started.,3769,3770
3771,AppleSupport,FALSE,Tue Oct 31 23:47:00 +0000 2017,@116623 That's great! Enjoy the rest of your day.,,3769
3772,AppleSupport,FALSE,Tue Oct 31 23:07:50 +0000 2017,@116624 We'd like to take a look into that with you. Would you please join us in DM to get started? https://t.co/GDrqU22YpT,,3773
3775,AppleSupport,FALSE,Tue Oct 31 23:00:52 +0000 2017,@116625 Letâ€™s team up on this. How long has this been happening? What version number of iOS are you running? Which iPhone do you have?,3776,3777
3778,AppleSupport,FALSE,Wed Nov 01 20:47:00 +0000 2017,@116625 Thanks for the update. Go ahead and send us a DM and we'll take it from there. https://t.co/GDrqU22YpT,,3776
4869,AppleSupport,FALSE,Tue Oct 31 23:27:30 +0000 2017,@116853 We want to help! What model of iOS device are you using? Do you have the most recent version of iOS 11.1 downloaded?,4870,4871
4872,AppleSupport,FALSE,Wed Nov 01 12:37:25 +0000 2017,"@116853 Thanks for letting us know. We'd like to take a further look into this. Please send us a DM, and we'll continue there. https://t.co/GDrqU22YpT",,4870
4873,AppleSupport,FALSE,Tue Oct 31 23:27:00 +0000 2017,@116854 Let's investigate this together. Does this only occur when using specific apps or website?,4874,4875
4876,AppleSupport,FALSE,Tue Oct 31 23:24:52 +0000 2017,@116855 We're glad to hear that resolved the issue. Don't hesitate to reach out to us if you have any questions. Take care.,,4877
4878,AppleSupport,FALSE,Tue Oct 31 21:41:00 +0000 2017,@116855 We want to help. Does restarting help at all? DM us which iOS version you're on and we'll continue support there. https://t.co/GDrqU22YpT,4877,4879
4880,AppleSupport,FALSE,Tue Oct 31 23:24:52 +0000 2017,@116856 We're here for you. What is the exact version of the iOS you're running? Check by tapping Settings &gt; General &gt; About.,4881,4882
4883,AppleSupport,FALSE,Tue Oct 31 23:37:00 +0000 2017,@116856 Are all of your apps updated as well?,"48,844,885",4881
4886,AppleSupport,FALSE,Tue Oct 31 23:55:00 +0000 2017,@116856 We'd be happy to look into this with you further. DM us using the link below and we'll go from there. https://t.co/GDrqU22YpT,,4884
4887,AppleSupport,FALSE,Tue Oct 31 23:23:32 +0000 2017,@116857 We know how important it is to be able to view your photos. Are you able to see older photos on your iPhone?,"48,884,889",4890
4891,AppleSupport,FALSE,Wed Nov 01 13:28:00 +0000 2017,"@116857 We appreciate those details. For more help with Photos, please reach out to our Photos experts here: https://t.co/IBIY3vMgPj",,4889
4892,AppleSupport,FALSE,Tue Oct 31 23:23:00 +0000 2017,@116858 We're here to help. Send us a DM with the iOS version number you're on. We'll follow up there. https://t.co/GDrqU22YpT,,4893
4894,AppleSupport,FALSE,Tue Oct 31 23:22:28 +0000 2017,"@116859 Letâ€™s work together on this behavior. How long has this been happening? Also, which device are you using?",4895,4896
4898,AppleSupport,FALSE,Tue Oct 31 23:32:28 +0000 2017,@116859 Does that continue after restarting your iPhone? Do you have any other iOS devices or a Mac computer? Let us know in DM. https://t.co/GDrqU22YpT,,4897
4899,AppleSupport,FALSE,Tue Oct 31 23:21:24 +0000 2017,@116860 We want to make sure you have a working battery. Have you had a chance to update to the latest 11.1?,4900,4901
4902,AppleSupport,FALSE,Thu Nov 02 13:58:00 +0000 2017,@116861 Let's look into this further in DM. https://t.co/GDrqU22YpT,,4900
4904,AppleSupport,FALSE,Tue Oct 31 23:18:26 +0000 2017,@116855 We'd like to have you backup and update your iPhone to iOS 11.1 and let us know if that helps: https://t.co/ahjigcvFRG,4905,4906
4907,AppleSupport,FALSE,Tue Oct 31 23:34:00 +0000 2017,@116855 Sounds good. Let us know the results in DM and we'll continue working with you there. Thanks again. https://t.co/GDrqU22YpT,,4905
4908,AppleSupport,FALSE,Tue Oct 31 23:17:24 +0000 2017,@116862 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj.,,4909
4910,AppleSupport,FALSE,Tue Oct 31 23:16:27 +0000 2017,"@116863 We want your Apple Watch to keep up with you at the gym. To begin, which watchOS is installed?",4911,4912
4914,AppleSupport,FALSE,Tue Oct 31 23:15:00 +0000 2017,@116864 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,,4915
4916,AppleSupport,FALSE,Tue Oct 31 23:15:00 +0000 2017,@116865 We'd like to help. What iOS version are you on?,,4917
5807,AppleSupport,FALSE,Tue Oct 31 23:43:32 +0000 2017,@117096 Thank you for reaching out. We've received your DM and will continue working with you there.,,5808
5809,AppleSupport,FALSE,Tue Oct 31 23:43:01 +0000 2017,"@117097 Got it. We recommend updating your Watch OS, then testing to see if the issue persists. If the problem continues, reach back out.",,5810
5811,AppleSupport,FALSE,Tue Oct 31 21:17:00 +0000 2017,@117097 Got it. Have you updated your Apple Watch to 4.1 yet?,5810,5812
5813,AppleSupport,FALSE,Tue Oct 31 23:42:00 +0000 2017,@117098 Does this issue happen with all applications or only some?  Let us know in DM. https://t.co/GDrqU22YpT,,5814
5815,AppleSupport,FALSE,Tue Oct 31 23:18:00 +0000 2017,@117098 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,5814,5816
5817,AppleSupport,FALSE,Tue Oct 31 23:42:00 +0000 2017,@117099 We'd be happy to help. Check out this link to for more information: https://t.co/hSnkM7JIIS,5818,5819
5820,AppleSupport,FALSE,Tue Oct 31 23:41:29 +0000 2017,@117100 Getting the expected performance from your iPhone is very important to us. Let us know the exact iOS version to get started.,,5821
5822,AppleSupport,FALSE,Tue Oct 31 23:39:28 +0000 2017,@117101 Letâ€™s work together on this. How long has this been happening? Do you experience similar behavior with Siri?,,5823
5824,AppleSupport,FALSE,Tue Oct 31 23:38:32 +0000 2017,@117102 We'll be happy to take a look into it with you. Please send us a DM with what version of iOS you have. https://t.co/GDrqU22YpT,,5825
5827,AppleSupport,FALSE,Tue Oct 31 23:38:32 +0000 2017,"@117103 Thanks for reaching out. If you're having issues, we'd like to assist. DM us and we'll continue there. https://t.co/GDrqU22YpT",5828,5829
5830,AppleSupport,FALSE,Tue Oct 31 23:38:00 +0000 2017,@117104 Thanks for getting back to us. We apologize but aren't understanding the issue at hand. Please DM us. https://t.co/GDrqU22YpT,,5831
5832,AppleSupport,FALSE,Tue Oct 31 23:30:29 +0000 2017,@117104 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,5831,5833
5834,AppleSupport,FALSE,Tue Oct 31 23:37:27 +0000 2017,@117105 We're here to help. Which version of iOS is installed on your device? You'll see this in Settings &gt; General &gt; About.,,5835
5836,AppleSupport,FALSE,Tue Oct 31 23:37:00 +0000 2017,@117106 We'd like to assist as best we can. Do you mean iOS 11.1 which was released today?,"58,375,838",5839
5840,AppleSupport,FALSE,Tue Oct 31 23:48:52 +0000 2017,"@117106 Have you tried resetting the keyboard dictionary yet? If not, go to Settings &gt; General &gt; Reset &gt; Reset Keyboard Library",5841,5837
5842,AppleSupport,FALSE,Mon Nov 06 03:51:51 +0000 2017,@117106 Hereâ€™s what you can do to work around the issue until itâ€™s fixed in a future software update: https://t.co/xXaXeeSRt9,,5841
5843,AppleSupport,FALSE,Tue Oct 31 23:36:31 +0000 2017,@117107 We'll help in any way we can. Was this on an https://t.co/coj9FJKJWV email account?,5844,5845
5846,AppleSupport,FALSE,Wed Nov 01 00:18:31 +0000 2017,"@117107 Some accounts may create separate folders for your Drafts. If you're still having trouble, please DM us here: https://t.co/GDrqU22YpT",,5844
5847,AppleSupport,FALSE,Tue Oct 31 23:36:30 +0000 2017,"@117108 We are here to help. So we can best isolate the cause, could you verify your exact iOS version? https://t.co/ZTw54HL4Rm",5848,5849
5850,AppleSupport,FALSE,Wed Nov 01 00:13:49 +0000 2017,"@117108 Got it. From here, let's update to iOS version 11.1, then test to see if the issue persists: https://t.co/80YRnjDFDk",,5848
5852,AppleSupport,FALSE,Tue Oct 31 23:29:30 +0000 2017,@117109 We'd love to help. Let's work together in DM. https://t.co/GDrqU22YpT,,5853
6482,AppleSupport,FALSE,Mon Oct 09 00:42:28 +0000 2017,@117151 We'd love to take a look into this concern. Is the screen stuck this way have you restarted it? Send us a DM. https://t.co/GDrqU22YpT,,6483
6553,AppleSupport,FALSE,Mon Oct 09 00:41:00 +0000 2017,@117154 Having access to your Apple ID is important. Did you receive an email with a confirmation of your request? DM us here: https://t.co/GDrqU22YpT,,6554
6607,AppleSupport,FALSE,Mon Oct 09 00:30:52 +0000 2017,@117165 Let's see what we can find for you today. Let's meet up in DM to gather some specifics and we'll proceed from there. https://t.co/GDrqU22YpT,,6608
6656,AppleSupport,FALSE,Mon Oct 09 00:43:50 +0000 2017,@117177 You won't be able to revert the system to pre-iOS 11 but we can look into the issues. DM us and we'll get started. https://t.co/GDrqU22YpT,,6657
6658,AppleSupport,FALSE,Thu Oct 05 18:00:28 +0000 2017,"Introducing the new Control Center in iOS 11. Now customizable.
Learn more https://t.co/fCNsZCyS3P https://t.co/WiFGzhh3AZ","6659,6660,6661,6662,6663,6664,6665,6666,6667,6668,6669,6670,6671,6672,6673,6674,6675,6676,6677,6678,6679,6680,6681,6682,6683,6684,6685,6686,6687,6688,6689,6690,6691,6692,6693,6694,6695,6696,6697,6698,6699,6700,6701,6702,6703,6704,6705,6706,6707,6708,6709,6710,6711,6712,6713,6714,6715,6716,6717,6718,6719,6720,6721,6722,6723,6724,6725,6726,6727,6728,6729,6730,6731,6732,6733,6734,6735,6736,6737,6738,6739,6740,6741,6742,6743,6744,6745,6746,6747,6748,6749,6750,6751,6752,6753,6754,6755,6756,6757,6758,6759,6760,6761,6762,6763,6764,6765,6766,6767,6768,6769,6770,6771,6772,6773,6774,6775,6776,6777,6778,6779,6780,6781,6782,6783,6784,6785,6786,6787,6788,6789,6790,6791,6792,6793,6794,6795,6796,6797,6798,6799,6800,6801,6802,6803,6804,6805,6806,6807,6808,6809,6810,6811,6812,6813,6814,6815,6816,6817,6818,6819,6820,6821,6822,6823,6824,6825,6826,6827,6828,6829,6830,6831,6832,6833,6834,6835,6836,6837,6838,6839,6840,6841,6842,6843,6844,6845,6846,6847,6848,6849,6850,6851,6852,6853,6854,6855,6856,6857,6858,6859,6860,6861,6862,6863,6864,6865,6866,6867,6868,6869,6870,6871,6872,6873,6874,6875,6876,6877,6878,6879,6880,6881,6882,6883,6884,6885,6886,6887,6888,6889,6890,6891,6892,6893,6894,6657,6895,6896,6897",
6916,AppleSupport,FALSE,Mon Oct 09 00:48:26 +0000 2017,"@117183 Are you currently using Low Power Mode? If so, disable that from Settings &gt; Battery and restart. Let us know in DM if it helps. https://t.co/GDrqU22YpT",,6917
6918,AppleSupport,FALSE,Mon Oct 09 00:18:00 +0000 2017,"@117183 We can help!  We assume you mean iOS 11, right?  Can you tell us what types of performance issues you're experiencing?",6917,6919
6927,AppleSupport,FALSE,Mon Oct 09 00:45:29 +0000 2017,"@117186 We want to help in any way we can. Which iPhone are you using? Let us know in DM, and weâ€™ll work with you there. https://t.co/GDrqU22YpT",,6928
6933,AppleSupport,FALSE,Mon Oct 09 00:44:31 +0000 2017,@117189 We'd love to help. Let's work on this together in DM. Start by letting us know what kind of device you are using. https://t.co/GDrqU22YpT,,6934
8296,AppleSupport,FALSE,Sun Nov 05 23:05:00 +0000 2017,@117454 Hi! We're happy to help. Join us in DM with the macOS version installed on your iMac and more details about what's going on. https://t.co/GDrqU22YpT,,8297
8298,AppleSupport,FALSE,Sun Nov 05 23:11:28 +0000 2017,@117455 Are you seeing issues across all apps or are you noticing lag when performing specific tasks? Let us know in DM. https://t.co/GDrqU22YpT,,8299
8300,AppleSupport,FALSE,Sun Nov 05 23:13:30 +0000 2017,"@117456 We'd like to learn more about what's happening. What model &amp; iOS version are you working with? Tell us in DM, please. https://t.co/GDrqU2kzhr",8301,8302
8303,AppleSupport,FALSE,Sun Nov 05 23:12:28 +0000 2017,@117457 We'd be concerned with an unresponsive device too. Let us know your iOS version in DM and we'll help: https://t.co/GDrqU22YpT,,8304
8307,AppleSupport,FALSE,Sun Nov 05 23:01:00 +0000 2017,@117459 Finder and Get Info windows don't include snapshots in their calculations so that's not the root cause. Let's meet within DM: https://t.co/GDrqU22YpT,,8308
8309,AppleSupport,FALSE,Sun Nov 05 19:28:25 +0000 2017,"@117459  Is 25 GBs what you have left after the snapshots were created on the drive though? Or, were you low on space prior to snapshots?",8308,8310
8311,AppleSupport,FALSE,Sat Nov 04 21:40:00 +0000 2017,@117459 Thanks for reaching out to us. We're happy to help out. We recommend checking out this link: https://t.co/03O2CionXW,"83,128,310",8313
8314,AppleSupport,FALSE,Sun Nov 05 23:08:31 +0000 2017,@117460 Hereâ€™s what you can do to work around the issue until itâ€™s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,8315,8316
8317,AppleSupport,FALSE,Mon Nov 06 01:04:28 +0000 2017,@117460 You're very welcome! Please feel free to reach out to us again if you need any more help. Have a great day!,,8315
8319,AppleSupport,FALSE,Sun Nov 05 19:03:30 +0000 2017,@117460 We'd like to look into the trouble you're having. Does this only occur in the Facebook app?,8318,8320
8330,AppleSupport,FALSE,Sun Nov 05 23:03:55 +0000 2017,"@117463 Are you accidentally recording audio message or is this happening on its own? Let us know in a DM, weâ€™ll communicate there: https://t.co/GDrqU22YpT",,8331
8339,AppleSupport,FALSE,Sun Nov 05 23:10:00 +0000 2017,@117466 We'd like to look into this with you. Please DM us details and we'll be glad to work with you towards a resolution. https://t.co/GDrqU22YpT,,8340
8418,AppleSupport,FALSE,Sat Nov 18 20:04:30 +0000 2017,"@117481 If you are unable to access these resources, let's get you connected with our local AppleCare Support team to get you to our Online Support group: https://t.co/zDY8Np0kg6",8419,8420
