tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2938,SpotifyCares,FALSE,Tue Oct 31 22:49:47 +0000 2017,"@116388 Hey! We hear you ðŸŽ§ Rest assured, your feedback will be passed on to the right folks /RH",,2939
2943,SpotifyCares,FALSE,Tue Oct 31 22:48:51 +0000 2017,@116391 Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ https://t.co/ldFdZRiNAt,,2944
2945,SpotifyCares,FALSE,Tue Oct 31 22:47:21 +0000 2017,@116392 Hi Thomas. It makes total sense! This link should help you sort your awesome tracks: https://t.co/5hjtm5AdqM /LS,,2946
2947,SpotifyCares,FALSE,Tue Oct 31 22:46:05 +0000 2017,@116393 Hi Daniel! Can you send us the link to the idea you posted? We'll take a look at what happened ðŸ™‚ /NH,2948,2949
2950,SpotifyCares,FALSE,Tue Oct 31 23:18:07 +0000 2017,@116393 2: resending your ideas and using keywords that will help your idea easier to find /RB,2952,2948
2953,SpotifyCares,FALSE,Tue Oct 31 23:30:40 +0000 2017,"@116393 We suggest using keywords similar to those used in the suggested idea. If you need anything else, give us a shout /RB",2954,2952
2955,SpotifyCares,FALSE,Tue Oct 31 23:42:42 +0000 2017,"@116393 We hear you. Rest assured, your feedback will be passed on to the right folks /RB",,2954
2951,SpotifyCares,FALSE,Tue Oct 31 23:17:59 +0000 2017,@116393 1: Thanks! Ideas usually get closed because they're unable to garner enough votes. We suggest...,,2948
2956,SpotifyCares,FALSE,Sat Oct 07 22:18:05 +0000 2017,"@116393 You're welcome! If anything else comes up, we're just one tweet away. Have a https://t.co/cPbDPiAv92 ðŸ™‚ /BH",2949,2957
2958,SpotifyCares,FALSE,Sat Oct 07 22:09:59 +0000 2017,@116393 Hey Daniel this sounds like a great idea! Suggest it in our Community at https://t.co/rtDvYZOF32 and get support from other users /BH,2957,2959
2961,SpotifyCares,FALSE,Tue Oct 31 22:45:23 +0000 2017,"@116394 Hey Dustin, we're sorry to hear that! Can you let us know the name of the artist of that track? We'll check it out /NS",2962,2963
2964,SpotifyCares,FALSE,Tue Oct 31 23:09:07 +0000 2017,@116394 Thanks. Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon! /NS,2965,2962
2966,SpotifyCares,FALSE,Wed Nov 01 20:00:38 +0000 2017,"@116394 Sorry about that. Weâ€™d love to have all of their stuff available, but we have some info about content here: https://t.co/MEjmIRL2eB /JQ",,2965
2967,SpotifyCares,FALSE,Tue Oct 31 22:45:07 +0000 2017,@116395 Alright. Can you send us the Song Link then? Just tap the three dots &gt; Share &gt; Copy Link. We'll have a look /AG,2968,2969
2970,SpotifyCares,FALSE,Tue Oct 31 23:15:33 +0000 2017,@116395 Got it. Are you getting a specific error message when you try playing this track? A screenshot of it would come in handy /KB,,2968
2971,SpotifyCares,FALSE,Tue Oct 31 22:32:11 +0000 2017,"@116395 Hey there! Can you send us the Spotify URI? Just right-click the track &gt; Share &gt; URI. Also, what country is your Spotify account set to? /AG",2969,2972
3887,SpotifyCares,FALSE,Tue Oct 31 23:08:12 +0000 2017,@116649 We've just sent a DM your way. Let's carry on chatting there /AN,,3888
3889,SpotifyCares,FALSE,Tue Oct 31 22:39:53 +0000 2017,@116649 Hi Nico! Can you send us a DM with your account's email address or username? We'll take a look under the hood /XF https://t.co/ldFdZRiNAt,3888,3890
3892,SpotifyCares,FALSE,Tue Oct 31 23:08:45 +0000 2017,"@116650 You're welcome! If you ever need us again, just give us a shout. https://t.co/m4HWSbgHVZ ðŸ™‚ /LO",,3893
3894,SpotifyCares,FALSE,Tue Oct 31 23:04:26 +0000 2017,@116650 This sounds like a great idea! Suggest it in our Community at https://t.co/rtDvYZOF32 and get support from other users /LO,3893,3895
4994,SpotifyCares,FALSE,Tue Oct 31 23:29:29 +0000 2017,@116885 Hey! We have more info about this here: https://t.co/pXBCq8GlsI. Give us a shout if you have any questions /RH,"49,954,996",4997
4998,SpotifyCares,FALSE,Wed Nov 01 00:54:21 +0000 2017,@116885 We hear you. We canâ€™t make any promises but weâ€™ll pass your feedback onto the right folks /RH,4999,4995
5000,SpotifyCares,FALSE,Wed Nov 01 22:07:17 +0000 2017,"@116885 We understand. Don't worry, we'll let the right team know it's something you'd like to see again /NS",,4999
5001,SpotifyCares,FALSE,Thu Nov 02 09:04:10 +0000 2017,"@116886 Hey Paula, we appreciate your feedback! Don't worry, we'll let our devs know this is something you'd like to see again /GK",,4996
5006,SpotifyCares,FALSE,Fri Nov 03 14:53:51 +0000 2017,"@116885 We're sorry if you feel that way. In any case, we appreciate your feedback on this. Feel free to tweet us if there's anything else /GK",,5005
5007,SpotifyCares,FALSE,Tue Oct 31 23:28:06 +0000 2017,@116887 Hey! The cavalry's here. Could you confirm the iOS and Spotify version you're using? We'll see what we can suggest /KB,5008,5009
5010,SpotifyCares,FALSE,Wed Nov 01 00:09:50 +0000 2017,"@116887 Got it. Is this happening on 3G/4G, WiFi, or both? Do you get the same issue when you use Spotify on other devices? /KB",5011,5008
5012,SpotifyCares,FALSE,Wed Nov 01 08:42:36 +0000 2017,"@116887 Are you getting any error messages when it happens? Is it happening when you're using earphones, or even without them? /PL",5013,5011
5014,SpotifyCares,FALSE,Wed Nov 01 09:24:08 +0000 2017,@116887 We understand. Can you check if the steps here do the trick: https://t.co/cxGHt0bCR8? /PL,5015,5013
5016,SpotifyCares,FALSE,Wed Nov 01 12:03:50 +0000 2017,@116887 Hmm. Can you DM us your account's email address or username? We'll take a look backstage /KM https://t.co/ldFdZRiNAt,,5015
5019,SpotifyCares,FALSE,Tue Oct 31 23:27:42 +0000 2017,@116889 Hey Lauren! Can you DM us your account's email address or username? We'll take a look /NS https://t.co/ldFdZRiNAt,,5020
5022,SpotifyCares,FALSE,Tue Oct 31 23:27:34 +0000 2017,@116890 2: with anything else. https://t.co/m4HWSbgHVZ ðŸ™‚ /LO,,5023
5025,SpotifyCares,FALSE,Tue Oct 31 19:02:29 +0000 2017,"@116890 Hey, help's here! Can you try logging in on another device or the web player (https://t.co/aT5o0wcN4V)? Are you seeing your songs? /JP",5023,5026
5027,SpotifyCares,FALSE,Tue Oct 31 23:24:15 +0000 2017,@116891 Hey there! Can you tell us more about what's happening exactly? We'll see what we can suggest /AR,5028,5029
5030,SpotifyCares,FALSE,Wed Nov 01 01:30:50 +0000 2017,@116891 Thanks for the info. Could you try logging out &gt; restarting your device &gt; logging back in to see if it helps? Keep us posted /AR,5031,5028
5032,SpotifyCares,FALSE,Wed Nov 01 02:02:57 +0000 2017,"@116891 Glad to hear everything's working okay now. If there's anything else we can help you with, just give us a... https://t.co/AUc7DGJpgF ðŸ™‚ /CH",,5031
5033,SpotifyCares,FALSE,Tue Oct 31 23:20:47 +0000 2017,@116892 Hey there! Can you let us know which device and operating system you're using? We'll see what we can suggest /NQ,,5034
6484,SpotifyCares,FALSE,Mon Oct 09 00:38:39 +0000 2017,@117152 Hey there! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR https://t.co/ldFdZRiNAt,,6485
6615,SpotifyCares,FALSE,Mon Oct 09 00:42:46 +0000 2017,"@117167 Hey Terry, that doesn't sound good! Did the app crash at any point during the 30 minutes? That can cause the ad-free time to reset /RA","66,166,617",6618
6619,SpotifyCares,FALSE,Mon Oct 09 00:55:20 +0000 2017,"@117167 Hmm, that's odd. We'll get this passed on to our devs so they can look into it. Give us a shout if you need anything else /RA",6620,6616
6621,SpotifyCares,FALSE,Mon Oct 09 01:27:29 +0000 2017,"@117167 You're welcome! If you ever need us again, just give us a... https://t.co/AUc7DGJpgF ðŸ™‚ /AR",,6620
6622,SpotifyCares,FALSE,Mon Oct 09 00:52:06 +0000 2017,"@117167 Thanks for confirming! Just to check, did you definitely watch the video ad in full after hearing the offer? /RA",,6617
7007,SpotifyCares,FALSE,Tue Oct 31 23:43:39 +0000 2017,"@117212 2: mobile, can you send us the Song Link instead? Just tap the three dots &gt; Share &gt; Copy Link. We look forward to your reply /JU",,7008
7010,SpotifyCares,FALSE,Tue Oct 31 23:30:59 +0000 2017,@117213 Hey there! Could you send us a DM with your account's email address? We'll take a look backstage /FR https://t.co/ldFdZRiNAt,,7011
8205,SpotifyCares,FALSE,Sun Nov 05 22:53:35 +0000 2017,"@117435 Hey there! Don't worry, help's here. Can you DM us your account's email address? We'll take a look backstage /MT https://t.co/ldFdZRiNAt",8206,8207
8223,SpotifyCares,FALSE,Sun Nov 05 22:54:34 +0000 2017,"@117441 Hi there! Can you DM us your account's email address or username, and a screenshot of the error message? We'll take a look backstage /NQ https://t.co/ldFdZRiNAt",,8224
8264,SpotifyCares,FALSE,Sun Nov 05 22:55:22 +0000 2017,"@117444 Hey, we can help here on Twitter! Could you send us a DM with your account's email address? We'll take a look backstage /CH https://t.co/ldFdZRiNAt",,8265
8290,SpotifyCares,FALSE,Sun Nov 05 23:14:29 +0000 2017,"@117452 Hey! If youâ€™re Premium, you can connect your Spotify account to the Musixmatch mobile app to enjoy lyrics: https://t.co/scvbRH6MhL /JS",,8291
8305,SpotifyCares,FALSE,Sun Nov 05 23:14:47 +0000 2017,@117458 Hey Maggie! We have some info about the Spotify app on Roku here: https://t.co/titMn0j3Im. Give us a shout if there's anything else /MT,,8306
8423,SpotifyCares,FALSE,Sun Nov 19 02:26:13 +0000 2017,@117482 Hey Richard! Weâ€™re sorry to hear that. Check out https://t.co/QHn3ok8y2n for what to do next /CH,8424,8425
8426,SpotifyCares,FALSE,Sun Nov 19 09:12:54 +0000 2017,@117482 We'd recommend deleting your last tweet as it contains sensitive account info. You can DM it to us instead /NY https://t.co/ldFdZRiNAt,,8424
8670,SpotifyCares,FALSE,Tue Oct 31 23:58:22 +0000 2017,@117212 No worries! Just give us a shout if you need anything else. We're... https://t.co/zOXI69QSqg /JU,,8671
8672,SpotifyCares,FALSE,Tue Oct 31 23:54:07 +0000 2017,@117212 2: here: https://t.co/SgMwFS1ONz. Let us know if you have other questions /JU,8671,8673
7009,SpotifyCares,FALSE,Tue Oct 31 23:43:10 +0000 2017,"@117212 1: Hi there. Don't worry, we'll look into this. Can you send us the Spotify URI? Just right-click the track &gt; Share &gt; URI. If you're on...",8673,7008
8675,SpotifyCares,FALSE,Tue Oct 31 23:58:09 +0000 2017,@117525 Hey Alex! Can you DM us your account's email address or username? We'll take a look backstage /RH https://t.co/ldFdZRiNAt,,8676
8677,SpotifyCares,FALSE,Tue Oct 31 23:56:23 +0000 2017,"@117526 Hmm, that's odd. Could you DM us your account's email address? We'll take a look under the hood /KB",,8678
8681,SpotifyCares,FALSE,Tue Oct 31 16:37:05 +0000 2017,@117526 Hmm. Does logging in on a different device show the same issue? Keep us updated /PC,8679,8682
8685,SpotifyCares,FALSE,Mon Oct 30 22:50:16 +0000 2017,"@117526 Hi Andrea. Don't worry, help's here. Can you tell us what device and browser you're using? We'll see what we can suggest /JU",8683,8686
8687,SpotifyCares,FALSE,Tue Oct 31 23:50:44 +0000 2017,@117527 Hey there! Can you let us know what Android and Spotify versions you're running? We'll see what we can suggest /NS,8688,8689
8690,SpotifyCares,FALSE,Wed Nov 01 19:37:15 +0000 2017,@117527 Thanks for that! Can you DM us your account's email address and username? We'll take a look backstage /KL https://t.co/ldFdZRiNAt,,8688
8691,SpotifyCares,FALSE,Tue Oct 31 23:50:08 +0000 2017,@117528 Hey there! Can you let us know what's happening exactly? We'd love to lend a hand /KC,8692,8693
8698,SpotifyCares,FALSE,Wed Nov 01 00:08:03 +0000 2017,@117528 You're welcome! We can see how thatâ€™d be handy. Thanks for taking the time to reach out â€“ your feedback's been noted ðŸ“ /KC,,8697
8699,SpotifyCares,FALSE,Tue Oct 31 23:45:34 +0000 2017,"@117529 Awesome! Fingers crossed we'll be available in India soon. If there's anything else, just give us a shout /RH",8700,8701
8702,SpotifyCares,FALSE,Sun Nov 05 06:29:31 +0000 2017,"@117529 We hear you. Rest assured, your feedback will be passed on to the right folks /NQ",,8700
8703,SpotifyCares,FALSE,Sun Oct 29 18:42:30 +0000 2017,@117529 Hey! We're launching in new countries as often as possible. Be sure to add your email at https://t.co/X8DVSX9QgM /CB,8701,8704
9353,SpotifyCares,FALSE,Wed Nov 01 00:14:20 +0000 2017,@117670 Hey Eva! We've just sent you a DM. Let's continue chatting there /NS,"93,549,355",9356
9357,SpotifyCares,FALSE,Wed Nov 01 02:14:08 +0000 2017,"@117670 Thanks, but we'd suggest deleting your tweet as it contains some sensitive info. Can you send it via DM? Let's continue chatting there /CH",9358,9354
9359,SpotifyCares,FALSE,Wed Nov 01 02:25:56 +0000 2017,"@117670 2: To send us a DM or Direct Message (privately), just click on this link we've attached on this tweet /CH https://t.co/ldFdZRiNAt",,9358
9360,SpotifyCares,FALSE,Wed Nov 01 02:25:44 +0000 2017,"@117670 1: To delete your tweet, just tap on the icon that looks like an arrow pointing down and select Delete Tweet from the options. /CH",,9358
9361,SpotifyCares,FALSE,Wed Nov 01 00:09:57 +0000 2017,@117671 Hey there! Can you DM us your account's email address? We'll take a look backstage /RB https://t.co/ldFdZRiNAt,,9362
9363,SpotifyCares,FALSE,Wed Nov 01 00:02:06 +0000 2017,@117672 2: recommend showing your support for the idea here: https://t.co/CdI1SY9KZE /KB,9364,9365
9366,SpotifyCares,FALSE,Wed Nov 01 00:20:12 +0000 2017,@117672 2: Rest assured we'll pass your feedback on to the right folks. Let us know if there's anything else we can help with /KB,,9364
9367,SpotifyCares,FALSE,Wed Nov 01 00:20:03 +0000 2017,@117672 1: Thanks for pitching in! Our team keeps a close eye on all submissions posted on our Community page.,,9364
9369,SpotifyCares,FALSE,Wed Nov 01 00:01:59 +0000 2017,@117673 Can you DM us your account's email address? We'll take a look backstage /KC https://t.co/ldFdZRiNAt,9370,9371
9372,SpotifyCares,FALSE,Tue Oct 31 14:29:07 +0000 2017,"@117673 Just to check, are you able to play music fine, but the lock-screen controls are unavailable? We'll keep an eye out for your reply /MU",9371,9373
9374,SpotifyCares,FALSE,Tue Oct 31 03:12:22 +0000 2017,@117673 Hmm. Could you give us the exact iOS 11 and Spotify app versions you're using? We'll see what else we can suggest /JU,9373,9375
9376,SpotifyCares,FALSE,Mon Oct 30 20:18:16 +0000 2017,@117673 Will it be possible if you can log in to another device? Give us a shout if anything comes up /SJ,9375,9377
9378,SpotifyCares,FALSE,Mon Oct 30 19:32:09 +0000 2017,@117673 Thanks. Can you try reinstalling the app? You can find the steps for your device at https://t.co/cxGHt0bCR8. Keep us posted /SJ,"93,779,379",9380
9382,SpotifyCares,FALSE,Mon Oct 30 14:59:52 +0000 2017,"@117673 Hey, help's here! Is it still missing after logging out, restarting the app, then logging back in? Let us know how it goes /SJ",9380,9383
9384,SpotifyCares,FALSE,Wed Nov 01 00:00:32 +0000 2017,@117674 We'll keep that in mind! Just give us a shout if you need anything else. We're... https://t.co/zOXI69QSqg /JU,,9385
9386,SpotifyCares,FALSE,Tue Oct 31 23:00:12 +0000 2017,@117674 Hi Caspar. Thanks for bringing this up. Weâ€™re always testing things in order to improve &amp; we'll pass on your thoughts to our devs /JU,9385,9387
10717,SpotifyCares,FALSE,Wed Nov 01 00:37:38 +0000 2017,@117978 Hey! Sorry about that. We'll pass the feedback on to the right people /RB,,10718
10719,SpotifyCares,FALSE,Wed Nov 01 00:36:35 +0000 2017,@117979 Hey there! Could you send us a DM with your account's email address? We'll take a look backstage /FR https://t.co/ldFdZRiNAt,,10720
11164,SpotifyCares,FALSE,Wed Nov 01 00:57:03 +0000 2017,@118116 Can you DM us the username or email address so we can pull up the account and take a closer look? /JU https://t.co/ldFdZRiNAt,11165,11166
11167,SpotifyCares,FALSE,Wed Nov 01 00:41:06 +0000 2017,@118116 You're right. It's possible that some tracks from her iTunes isn't available on Spotify. This is why you can't play these tracks /JU,"1,116,611,168",11169
11170,SpotifyCares,FALSE,Tue Oct 31 19:53:57 +0000 2017,"@118116 Hey Andy! Since Sonos streams directly from Spotify's catalog, it's not possible to play your local files. Hope this clarifies things /JP",11169,11171
11173,SpotifyCares,FALSE,Wed Nov 01 00:55:17 +0000 2017,"@118118 You're welcome. If you have any other questions, just give us a shout. Take care! /KC",,11174
11175,SpotifyCares,FALSE,Wed Nov 01 00:53:18 +0000 2017,"@118118 We haven't launched there yet, but hopefully we'll get there soon. Make sure to add your email in the link we sent earlier. Stay tuned ðŸ˜ /KC",11174,11176
11177,SpotifyCares,FALSE,Tue Oct 31 23:25:59 +0000 2017,@118118 Hey there! We're launching regularly in countries around the world. Sign up here to be first to hear: https://t.co/XDwWzj7cLP ðŸ™‚ /KC,11176,11178
11711,SpotifyCares,FALSE,Wed Nov 01 01:14:27 +0000 2017,"@118265 Hey! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/ZgU70TbP8M /JS",,11712
12069,SpotifyCares,FALSE,Wed Nov 01 01:25:13 +0000 2017,"@118383 2: You might be interested in Premium for Family. More info at https://t.co/KJ8ayuKPFM. Any questions, give us a shout ðŸ™‚ /KC","120,701,207,112,072",12073
12074,SpotifyCares,FALSE,Wed Nov 01 02:30:04 +0000 2017,@118383 No worries! You know where to find us if there's anything else you need help with. https://t.co/uEkAlnxbzn ðŸ˜‰ /CH,,12071
12075,SpotifyCares,FALSE,Wed Nov 01 01:25:04 +0000 2017,"@118383 1: Hey there! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see. /KC",,12073
12081,SpotifyCares,FALSE,Wed Nov 01 01:25:01 +0000 2017,@118384 Hey! The cavalry's here. Can you try the steps at https://t.co/7QTtcOL36B? Let us know how it goes /JS,,12082
12083,SpotifyCares,FALSE,Wed Nov 01 01:21:56 +0000 2017,@118385 Hey Maria! We have more info about this here: https://t.co/pXBCq8GlsI. Give us a shout if you have any questions /FR,,12084
12085,SpotifyCares,FALSE,Wed Nov 01 01:20:31 +0000 2017,@118386 Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ https://t.co/ldFdZRiNAt,,12086
12087,SpotifyCares,FALSE,Wed Nov 01 01:19:08 +0000 2017,"@118387 Fingers crossed that an update would be available soon. For the meantime, let us know if you have other questions /JU",,12088
12089,SpotifyCares,FALSE,Wed Nov 01 01:11:44 +0000 2017,"@118387 As we look to improve the overall Spotify experience, we are removing the app from Roku. There's more info here: https://t.co/D2p6hgpCoW /JU",12088,12090
12091,SpotifyCares,FALSE,Tue Oct 31 15:00:14 +0000 2017,Resurrect your playlists ðŸ‘» https://t.co/8y3l3q8xEQ,"1,209,012,092,120,930,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",
12646,SpotifyCares,FALSE,Wed Nov 01 01:37:18 +0000 2017,"@118533 Hey Michael, help's here! Can you DM us your account's email address? We'll take a look backstage /KC https://t.co/ldFdZRiNAt",,12647
14405,SpotifyCares,FALSE,Wed Nov 01 02:29:47 +0000 2017,@119078 Hey Jacob! Could you send us a DM with your account's email address? We'll take a look backstage /FR,,14406
14940,SpotifyCares,FALSE,Wed Nov 01 02:55:14 +0000 2017,@119239 @116380 Hi Sarah! We've just sent you a bit more info over DM. We'll carry on helping out there /JS,,14941
14942,SpotifyCares,FALSE,Wed Nov 01 02:46:44 +0000 2017,"@119240 Hey! Weâ€™d love to have all of his stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /NQ",,14943
14944,SpotifyCares,FALSE,Wed Nov 01 02:45:33 +0000 2017,@119241 You're welcome! Let us know if ever you need anything else ðŸ˜ /NS,,14945
14946,SpotifyCares,FALSE,Wed Nov 01 02:43:18 +0000 2017,@119241 2: You can also use your payment card to pay for all 9 accounts. Hope this helps /NS,14945,14947
15664,SpotifyCares,FALSE,Wed Nov 22 14:07:06 +0000 2017,@119445 Hey there! Can you DM us your account's username and email address? We'll take a look backstage /SY https://t.co/ldFdZRiNAt,,15665
15745,SpotifyCares,FALSE,Wed Nov 01 03:27:50 +0000 2017,@119468 Hey there! Here's a whole playlist of songs we think might help: https://t.co/k0bYw0dCVA /NQ,15746,15747
15748,SpotifyCares,FALSE,Wed Nov 01 04:02:24 +0000 2017,@119468 We sure do. Feel free to send a tweet our way if you ever need any help with anything ðŸ™‚ /NQ,,15746
16200,SpotifyCares,FALSE,Wed Nov 01 03:37:43 +0000 2017,@119557 No worries! Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv /MG,,16201
16202,SpotifyCares,FALSE,Wed Nov 01 03:30:14 +0000 2017,@119557 Hey Claire! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have them available again soon /MG,16201,16203
16204,SpotifyCares,FALSE,Wed Nov 01 03:33:35 +0000 2017,"@119558 Hey! We don't have any info about this right now, but we'll be sure to pass on your feedback to the right folks /NQ",16205,16206
16207,SpotifyCares,FALSE,Wed Nov 01 03:59:20 +0000 2017,@119558 You're welcome. Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv /NQ,,16205
16208,SpotifyCares,FALSE,Wed Nov 01 03:29:44 +0000 2017,@119559 Hi there! What's happening exactly? Are you having issues loading the app? We'll see what we can suggest /NQ,"1,620,916,210",16211
