tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
108934,AskRBC,FALSE,Thu Nov 23 15:21:00 +0000 2017,@140170 Hello. Thx for your query. Pls give RBC Direct Investing a call at 1-800-769-2560 during their hours of operation Mon-Fri 7am-8pm ET ^C,108935,108936
108937,AskRBC,FALSE,Thu Nov 23 14:14:55 +0000 2017,"@140171 Hi Conor, since it's been happening for a while we'd like our online experts to look into what's happening. Please call them at 1-800-769-2555 anytime and they'll be happy to troubleshoot with you ^EC",,108938
123666,AskRBC,FALSE,Fri Nov 24 01:11:28 +0000 2017,"@143647 Thanks for asking, Joe! We don't have coin counting machines at this time, though we'll share your comment with our head office on your behalf. Hope this helps ^K",,123667
123668,AskRBC,FALSE,Fri Nov 24 00:55:29 +0000 2017,"@141439 Hi Lyn, we'd like to try to give you some peace of mind about that email and follow up with the branch about this as well. Can you please DM us a screenshot or picture of that email you receive and what location you visited? Hope to hear from you soon ^M",123669,123670
123671,AskRBC,FALSE,Fri Nov 24 00:41:26 +0000 2017,@143648 Hello Chris! Thanks for reaching out. That message you received is not from us; it's a smishing scam. You can visit https://t.co/qB4tyeFkRh for tips on how to protect yourself against fraud. Hope this helps :) ^K,123672,123673
123674,AskRBC,FALSE,Fri Nov 24 01:19:00 +0000 2017,@143648 That would have been an amazing surprise! ;) Sorry to be the bearer of bad news but we hope you have a fantastic evening! ^JA,,123672
123675,AskRBC,FALSE,Fri Nov 24 00:35:28 +0000 2017,"@143649 Hello John! Good question. Most of the time, this is an error in the browser, most commonly on Chrome. If you try another browser it should work. If you still have issues on another browser, please call our experts at 1-800-769-2555. Hope this helps ^K",,123676
123677,AskRBC,FALSE,Fri Nov 24 00:31:00 +0000 2017,"@143650 Hi Keith, thanks for reaching out with your question. Our app is currently only supported for Android and Apple phones ^J",123678,123679
123680,AskRBC,FALSE,Thu Nov 23 23:40:25 +0000 2017,"@143651 Thank you for taking the time to let us know about this. As you hold, we encourage you to send us a secure message using the first option over at https://t.co/URf94xrKeC And, if it helps next time, you can arrange a callback using our Android/iOS mobile phone apps ^PQ",,123681
123682,AskRBC,FALSE,Thu Nov 23 20:28:30 +0000 2017,@143652 We hope it's not us - is there something we can help with? ^EC,,123683
130192,AskRBC,FALSE,Fri Nov 24 05:53:00 +0000 2017,@145363 Everything looks good on our side! Please give our digital experts a call so they can look into this with you :) They're available @ 1-800-769-2555 Thank you! ^JA,,130193
130194,AskRBC,FALSE,Fri Nov 24 01:32:28 +0000 2017,@145364 We're glad you found that fabulous deal :) Enjoy! ^M,,130195
154977,AskRBC,FALSE,Fri Nov 24 16:39:27 +0000 2017,"@151536 Hello Diana. Actually, youâ€™d need to sign into online banking to take advantage of that offer and to view the conversion rates. Head over to https://t.co/dNp5I1EUqA to get started ^PQ",154978,154979
154980,AskRBC,FALSE,Fri Nov 24 18:15:00 +0000 2017,"@151536 Have u checked the T&amp;C's for the RBC Rewards site? (https://t.co/986oAiqFgR) Scroll down to #12. Conversion of Points, letter C for deets. Or call 1-800-769-2512. To req a call back, sign into Mobile App, tap ""More"" then tap ""Contact us"" &amp; select ""Schedule a Call"" ^JL",154981,154978
154982,AskRBC,FALSE,Fri Nov 24 16:37:27 +0000 2017,"@151537 Hi Jennifer! Thanks for reaching out. Everything seems to be OK at the moment. Give it another try, if it still isn't working, perhaps try a different web browser or contact our experts at 1-800-769-2512. Thanks ^K",,154983
154987,AskRBC,FALSE,Fri Nov 24 16:12:00 +0000 2017,"@151538 Share your experience with us, Shayna. Just fill in the details here https://t.co/vyL6xvZadv Let us know if you need us ^C",,154988
154989,AskRBC,FALSE,Fri Nov 24 14:46:00 +0000 2017,"@151539 We're working diligently to get to everyone as efficiently as possible, David. If u have the app, try the 'click to call' option under 'contact us'. A Cards rep will be in touch. Enjoy ur day ^C",,154990
154991,AskRBC,FALSE,Fri Nov 24 14:25:00 +0000 2017,@151540 Hi Carly - have you called us about this? It sounds as though we need to review your banking package to ensure you have an account that suits your current needs. You can connect with us any time at 1-800-769-2511 or DM us your phone # and we'll give you a call ^S,,154992
154993,AskRBC,FALSE,Fri Nov 24 14:11:44 +0000 2017,"@151541 Hi Joseph - there may be times that your account information appear like this between the hours of midnight and 6:00 AM, as we run maintenance overnight. If you're still seeing this please give us a call at 1-800-769-2555 and we'll look into it for you. Thx ^S",,154994
154995,AskRBC,FALSE,Fri Nov 24 13:36:00 +0000 2017,"@151542 Is it the app for RBC Royal Bank of Canada that you're trying to use, Archy? Our digital team are here to troubleshoot if so, just call 1-800-769-2555. Enjoy your day ^C",,154996
170856,AskRBC,FALSE,Fri Nov 24 20:19:55 +0000 2017,@155844 Hey Scott - was there an issue with a transaction? Connect with us at 1-800-769-2511 if you'd like us to take a closer look. Thx ^S,170857,170858
170859,AskRBC,FALSE,Fri Nov 24 20:15:26 +0000 2017,@155845 Hey Dean! Let's get our Mobile pros to take a look into this further. Please give us a call at 1-800-769-2555. Thanks ^JL,,154985
170860,AskRBC,FALSE,Fri Nov 24 20:06:28 +0000 2017,"@155846 We appreciate your feedback, Christian &amp; have shared it with head office. Regards ^JL",,170861
170862,AskRBC,FALSE,Fri Nov 24 18:43:30 +0000 2017,"@155847 We thank you for your patience for any longer wait times, Ashley. If it helps, you can also reach our credit cards team by secure message. Use the first option over at https://t.co/URf94xrKeC to get started ^PQ",,170863
170864,AskRBC,FALSE,Fri Nov 24 18:30:34 +0000 2017,"@155848 Can you tell us what it is you're looking to do, Debbie? There isn't a way to schedule a call back now, though perhaps we can help you through social. Looking forward to your reply ^C",170865,170866
170867,AskRBC,FALSE,Fri Nov 24 17:29:00 +0000 2017,"@155848 Our experts are working hard to get to everyone, Debbie. In the meantime, do you use our Mobile App? If so, you can schedule a call back to help avoid hold times. Sign in, tap on ""More"" then tap ""Contact Us"" &amp; select ""Schedule a Call"". Hope that helps! ^JL",170866,170868
170869,AskRBC,FALSE,Fri Nov 24 17:47:00 +0000 2017,@155849 Hey Sharon! We've received your DM &amp; will be responding shortly. Thanks ^JL,,170870
170871,AskRBC,FALSE,Fri Nov 24 17:27:00 +0000 2017,"@155850 Hi Karri - there should be a Black Friday banner ad when you sign in to RBC Rewards. You can also see deals when you click on the partner links (Apple/Best Buy). If you're having trouble accessing these, please call 1-800-769-2555 and we'll help troubleshoot ^S",170872,154986
170873,AskRBC,FALSE,Fri Nov 24 17:05:48 +0000 2017,"@155851 Hi Anastasia! Great question! If you log into the RBC Mobile app, and go into the menu, under contact us, the chat option is in there. Hope this helps ^K",,170874
221006,AskRBC,FALSE,Thu Oct 05 03:30:29 +0000 2017,@168785 We're experiencing an issue w/ Touch ID on iOS 11; our tech team is working on a fix to have this resolved hopefully soon ^M,"221,007,221,008",221009
221010,AskRBC,FALSE,Sat Oct 21 12:23:54 +0000 2017,"@168785 Hi Aaron - we don't have a specific time frame to share, other to say it should be available in the app store soon. Thx ^S",,221008
221011,AskRBC,FALSE,Thu Oct 05 02:25:00 +0000 2017,"@168786 If an account has been opened fraudulently, please reach out -&gt; https://t.co/isaY6SynkH   so we can look into this asap ^J",,221012
221013,AskRBC,FALSE,Thu Oct 05 02:09:31 +0000 2017,@168787 Thanks for the heads up! We appreciate the offer to help diagnose but at this time we do all of that internally :) ^JA,221014,221015
221016,AskRBC,FALSE,Thu Oct 05 00:51:31 +0000 2017,@168788 This isn't the way we want u to feel about us. Could u pls DM us more info about what happened? We'd like to send feedback ^A,,221017
221018,AskRBC,FALSE,Thu Oct 05 00:27:58 +0000 2017,@168789 This isn't the experience we want for you. Could you send us a DM with more details so we can pass on your feedback? ^A,,221019
221020,AskRBC,FALSE,Wed Oct 04 22:32:00 +0000 2017,@168790 Hi there. We just picked up your post. Can you let us know the location so we can follow up on this? Thanks ^PQ,,221021
221022,AskRBC,FALSE,Wed Oct 04 21:20:00 +0000 2017,"@168791 Awesome, thanks Monica! Weâ€™ll make sure they're aware of your great feedback! ^PQ",,221023
221024,AskRBC,FALSE,Wed Oct 04 17:39:00 +0000 2017,@168791 Thx for ur kudos! Anyone in particular we can share ur tweet with at the branch? ^C,221023,221025
221026,AskRBC,FALSE,Wed Oct 04 20:54:00 +0000 2017,"@168792 Hi Preeti, this is definitely not the experience we want 4 you. Could u DM us some details so that we can provide feedback? Thx ^K",,221027
221029,AskRBC,FALSE,Wed Oct 04 20:48:28 +0000 2017,"@168793 That text is fishier than a tin of sardines! If you still have it, pls send it to __email__ then delete it. Thx! ^EC",,221030
221031,AskRBC,FALSE,Wed Oct 04 20:41:00 +0000 2017,@168794 Thanks Ashley. Please delete this post that contains your phone number while we follow up with our local partners ^PQ,,221032
221033,AskRBC,FALSE,Wed Oct 04 17:45:30 +0000 2017,@168794 We'll take your ph# with the details of your concern and send it to our Caribbean partners; they'll be in contact directly ^C,221032,221034
221038,AskRBC,FALSE,Wed Oct 04 19:05:01 +0000 2017,"@168795 We've called that # &amp; checked. Automated service asks u 2 enter the ph # we called. If this is not happening, DM us ur # ^JL",221039,221040
221041,AskRBC,FALSE,Wed Oct 04 18:50:35 +0000 2017,@168795 Automated service will ask u to enter the # we called. Then u'll b prompted w/opt to press 1 to b removed from call list ^JL,221040,221042
221043,AskRBC,FALSE,Wed Oct 04 18:38:52 +0000 2017,"@168795 Thank you; to have your number removed, please call the number back, enter the number again when prompted, then press 1 ^DH","221,042,221,044",221045
221046,AskRBC,FALSE,Wed Oct 04 18:16:00 +0000 2017,"@168795 We'd be happy to try to help stop the unwanted calls, Jacob. Can u pls let us know the number that's been calling u? Thx ^JL",221045,221047
221048,AskRBC,FALSE,Wed Oct 04 17:53:03 +0000 2017,@168796 Great question. Check out the Additional Details section at https://t.co/rUQlowciwx for more info ^PQ,,221049
221050,AskRBC,FALSE,Wed Oct 04 17:09:00 +0000 2017,"@168797 We definitely care, and want to try to help. DM details and we'll look into it ^DH",221051,221052
221053,AskRBC,FALSE,Wed Oct 04 16:07:25 +0000 2017,@168799 What sort of issues are you having? Check in with our digital team to troubleshoot at 1-800-769-2555 ^C,221054,221055
221056,AskRBC,FALSE,Wed Oct 04 15:39:14 +0000 2017,"@168800 Thanks for the heads up - when you have a second, pls forward the email/text to __email__ then delete ^DH",221057,221058
221059,AskRBC,FALSE,Wed Oct 04 15:10:19 +0000 2017,"@168801 Hi Daniel - if you still have the message, please forward it by email to us at __email__ Thx ^S",221060,221061
221062,AskRBC,FALSE,Wed Oct 04 13:45:00 +0000 2017,"@168803 Hi Ashlee, we'd like our online team to look into this with you; please give them a shout at 1-800-769-2555 anytime ^EC",,221063
221064,AskRBC,FALSE,Wed Oct 04 12:29:00 +0000 2017,@168804 Customer experience is important to us &amp; we appreciate you sharing your feedback. Were you able to have new ones sent out yet? ^B,221065,221066
221067,AskRBC,FALSE,Wed Oct 04 03:52:28 +0000 2017,@168805 Hi - we recommend using a diff browser 2 see if that helps. If that doesn't work; pls call our online pros @ 1-800-769-2555 ^M,221068,221069
221070,AskRBC,FALSE,Thu Oct 05 19:20:26 +0000 2017,"@168805 Great to hear, thanks for following up ^S",,221068
221071,AskRBC,FALSE,Wed Oct 04 00:50:52 +0000 2017,@168806 This is a known issue with iOS 11 but our tech team is working to get it fixed asap! ^A,221072,221073
221074,AskRBC,FALSE,Tue Oct 03 23:43:24 +0000 2017,@168807 We're working hard to get this back up and running! :) ^JA,,221075
221076,AskRBC,FALSE,Tue Oct 03 23:38:27 +0000 2017,"@168808 Great catch! If u still have that msg, can u pls forward it to our security team via -&gt; https://t.co/hwzn2fBoXI ? TY! ^M",221077,221078
221079,AskRBC,FALSE,Tue Oct 03 21:30:01 +0000 2017,"@168809 We have identified a similar issue, if you've updated to iOS11. We're currently working on a fix. Thanks ^K",,221080
221081,AskRBC,FALSE,Tue Oct 03 19:55:30 +0000 2017,@168810 Hi - we're happy to review any transactions you see on your account. Just call us at 242-326-2273. Thx - ^S,,221082
221083,AskRBC,FALSE,Tue Oct 03 17:30:52 +0000 2017,@168811 Thx for your feedback. We don't like making you wait; have you tried the live chat/callback options on our mobile app? ^EC,,221084
221086,AskRBC,FALSE,Tue Oct 03 17:21:51 +0000 2017,"@168812 Hi, our partners at RBC Direct Investing would like to assist with this. Please DM us your ph# so they may get in touch ^EC",,221087
221089,AskRBC,FALSE,Tue Oct 03 15:26:52 +0000 2017,@168813 Not the reputation we're striving for at all - can you send us a DM with more details? We'll do our best to help ^DH,,221090
221091,AskRBC,FALSE,Tue Oct 03 15:20:40 +0000 2017,@168814 We're glad you enjoyed it :) Thanks for sharing the pic! #AvionContest ^EC,,221092
221093,AskRBC,FALSE,Tue Oct 03 15:10:01 +0000 2017,@168815 Always happy to help - glad to hear it was resolved quickly and easily :) ^DH,,221094
221095,AskRBC,FALSE,Tue Oct 03 15:04:00 +0000 2017,@168816 Thanks for your question! We're working to have the fix released with our next update that's due in the coming weeks ^B,,221096
221097,AskRBC,FALSE,Tue Oct 03 13:33:25 +0000 2017,@168817 So sorry for the long wait times; we hope to have this resolved as soon as possible ^EC,,221098
221099,AskRBC,FALSE,Tue Oct 03 13:30:00 +0000 2017,@168818 Thanks for your patience - we confirmed this is one of our numbers. You can also call us at 1-800-769-2512 for more info ^EC,,221100
221102,AskRBC,FALSE,Mon Oct 02 19:20:28 +0000 2017,"@168818 Can u tell us the number that called? We'll check into it on our end. In the meantime, limit the details u provide ^C",221100,221103
221104,AskRBC,FALSE,Tue Oct 03 12:20:55 +0000 2017,"@168819 Apple has advised that orders are delayed due to volumes. No ETA to provide, but they're shipping out as quickly as possible ^S",221105,221106
221107,AskRBC,FALSE,Tue Oct 03 02:31:52 +0000 2017,"@168820 Hi Ken, we're here to try to help &amp; don't want to see u switch! Pls send us a DM w/ more deets so we can look into things. Thx ^JL",,221108
221109,AskRBC,FALSE,Tue Oct 03 01:26:53 +0000 2017,@168821 That looks so refreshing Jamaican us thirsty! Haha see what we did there?!.... Don't worry we won't quit our day jobs ;) ^J,,221110
221111,AskRBC,FALSE,Tue Oct 03 01:17:25 +0000 2017,"@168822 For the best advice on this this, we'd recommend chatting with our card experts. Just reach out -&gt; 1-800-769-2512 ^J",,221112
221114,AskRBC,FALSE,Tue Oct 03 00:19:47 +0000 2017,"@136906 @168822 Hey there, we spotted our name. If there is anything we can help with or if you have any Q's, we're here ^JL",221112,221115
221119,AskRBC,FALSE,Tue Oct 03 00:34:29 +0000 2017,"@168823 Hi Sandra, can you tell us what you need to get done? We may have alternate ways of banking that could help you! ^EC",,221120
221121,AskRBC,FALSE,Tue Oct 03 00:30:50 +0000 2017,"@168824 Thanks for sharing your picture with us, and for being a long-time client! We wish you luck in the #AvionContest ^EC",,221122
221123,AskRBC,FALSE,Mon Oct 02 23:31:00 +0000 2017,"@168826 Sorry to hear you feel that way, Joy. Is there anything we can do to help change your mind? ^PQ",,221124
221125,AskRBC,FALSE,Mon Oct 02 23:21:29 +0000 2017,@168827 We appreciate you getting back to us with the location details &amp; have sent feedback. Thanks ^JL,221126,221127
221128,AskRBC,FALSE,Mon Oct 02 22:47:00 +0000 2017,@168827 Can you tell us which ATMs you visited? We'll pass it on to the right team to get envelopes refilled ^EC,221127,221129
221130,AskRBC,FALSE,Mon Oct 02 20:56:26 +0000 2017,"@168828 Hey, that's great to hear! Thanks for the shout out :) Did you get stellar service from anyone in particular? ^EC",,221131
221132,AskRBC,FALSE,Mon Oct 02 20:52:30 +0000 2017,@168829 We want to make sure you're taken care of. Please DM us your ph# and let us know more details so we can look into it ^EC,221133,221134
221135,AskRBC,FALSE,Mon Oct 02 20:30:01 +0000 2017,@168829 Hi Maya. Have you been in contact with our specialists directly? If no we suggest you reach them by calling 18007692511 ^PQ,221134,221136
221138,AskRBC,FALSE,Mon Oct 02 20:44:29 +0000 2017,@168830 Roller skating on the boardwalk sounds like a great time :) Good luck! #AvionContest ^EC,,221139
221101,AskRBC,FALSE,Mon Oct 02 19:37:28 +0000 2017,@168818 Thanks Andrea - we'll look into this and get back to you when we know more ^DH,,221100
221140,AskRBC,FALSE,Mon Oct 02 18:35:25 +0000 2017,"@168831 Hi Matt, thanks for asking! We are aware of this issue &amp; are working to fix it as quickly as we can. Thanks for your patience ^EC",221141,221142
221144,AskRBC,FALSE,Mon Oct 02 18:08:27 +0000 2017,@168832 What a great destination! Thanks for sharing your pic! #AvionContest ^EC,,221145
221146,AskRBC,FALSE,Mon Oct 02 18:00:01 +0000 2017,"@168833 We're here to take a look at whats happening, Patricia. Feel free to DM ur ph# or call 1-800-769-2511 directly ^C",221147,221148
221149,AskRBC,FALSE,Mon Oct 02 17:37:03 +0000 2017,@168834 You're welcome! Thanks for letting us know you got through. Enjoy your day ^B,,221150
221151,AskRBC,FALSE,Mon Oct 02 17:15:40 +0000 2017,"@168834 Thank you. Have you been able to get through? If not, please DM us your phone # and we'll be happy to give you a call ^EC",221150,221152
221153,AskRBC,FALSE,Mon Oct 02 16:46:34 +0000 2017,"@168834 Thank you for bringing this to our attention Telly. We'd like to look into this, what number are you calling? ^T",221152,221154
221155,AskRBC,FALSE,Mon Oct 02 17:21:00 +0000 2017,"@168835 Can we help? DM the details anytime, we'll start there ^C",,221156
221157,AskRBC,FALSE,Mon Oct 02 16:09:56 +0000 2017,@168836 Sounds like a great choice! Have you been there before? ^B,,221158
221159,AskRBC,FALSE,Mon Oct 02 04:18:53 +0000 2017,@168837 This is the St Clair &amp; Oakwood branch. We're hard at work bringing it back up to snuff! Tweet if you have questions :) ^EC,,221160
221161,AskRBC,FALSE,Mon Oct 02 02:14:24 +0000 2017,"@143779 Have we had a chance to look into these with you? If not, send us a DM with your ph# (8am-1am ET) or connect at 1-800-769-2511 ^EC",,221162
221163,AskRBC,FALSE,Mon Oct 02 00:51:00 +0000 2017,"@168838 Our agents r working hard to help everyone asap. She can also pay via our automated ph system, online banking or our mobile app ^J",,221164
221165,AskRBC,FALSE,Sun Oct 01 21:08:27 +0000 2017,"@168839 Great catch, Terri - that's definitely not from us. You can also report it at __email__ if you still have it! Thanks ^EC",221166,221167
221168,AskRBC,FALSE,Sun Oct 01 20:46:33 +0000 2017,"@168840 Not to worry, as long as we have your current mailing address on file you'll be sent a new card before the end of the month ^T",221169,221170
221171,AskRBC,FALSE,Sun Oct 01 20:21:28 +0000 2017,"@168841 Thx SÃ©bastien. Pls forward any other suspicious looking texts from ""RBC"" to __email__ so our security team can review ^T",221172,221173
221174,AskRBC,FALSE,Sun Oct 01 19:05:25 +0000 2017,@168842 @168843  Update: We're aware of this &amp; r working to have it corrected w/ the next release. Sorry for the inconvenience ^T,221175,221176
221177,AskRBC,FALSE,Tue Oct 10 15:56:25 +0000 2017,"@168843 Thank you Chris; the update hasn't been released yet, but it is in the works ^T",221178,221175
221179,AskRBC,FALSE,Sun Oct 29 17:07:00 +0000 2017,"@168843 Hi Chris, pls call our digital team at 1-800-769-2555. We'd like them to look into this further with you ^SL",,221178
221181,AskRBC,FALSE,Sun Oct 01 18:51:00 +0000 2017,"@168844 For a list of the permissions our app asks for, check here: https://t.co/0abnDlHTJM For questions beyond this: 1-800-769-2555 ^DH",,221182
221183,AskRBC,FALSE,Sun Oct 01 18:03:46 +0000 2017,@168845 We definitely can! Just call 1-800-769-2511 or send a secure message through online banking and we'll be happy to help with this ^DH,221184,221185
221186,AskRBC,FALSE,Sun Oct 01 17:44:27 +0000 2017,"@168846 To order a replacement, simply click on your account in your online banking; the option will be on the right hand side 2/2 ^T",,221187
221188,AskRBC,FALSE,Sun Oct 01 17:43:55 +0000 2017,"@168846 Replacements take 7-10 BD to arrive. If it's been longer, confirm ur address via OLB &amp; if needed u can order a new one 1/2",,221187
221189,AskRBC,FALSE,Sun Oct 01 00:37:52 +0000 2017,"@168847 Hi Will, you always deserve the best experience; pls DM us more details abt what happened &amp; we'll try to turn this around ^M",,221190
221191,AskRBC,FALSE,Sat Sep 30 23:00:36 +0000 2017,@168848 Understood. That's still one of the last things that can't be done via digital. We hope your next visit is quicker. ^K,,221192
221193,AskRBC,FALSE,Sat Sep 30 22:25:30 +0000 2017,@168848 TY for the feedback; we've shared ur comment with the branch. To try to save u a trip next time; what did u need help w/ ? ^M,221192,221194
221195,AskRBC,FALSE,Sat Sep 30 21:43:52 +0000 2017,"@168849 Hey! Check this link https://t.co/AUdcHkkZ3h for more info; 2 sign up, pls call 1-868-625-1083 or visit ur closest branch ^M",221196,221197
221198,AskRBC,FALSE,Sat Sep 30 19:40:00 +0000 2017,@168850 We'd be happy 2 review the fee charged 2 ur acct. Give us a shout @ 1-800-769-2511 anytime or DM # when avail 2 chat ^JL,,221199
221200,AskRBC,FALSE,Sat Sep 30 18:43:52 +0000 2017,@168851 Now that looks like a championship caliber team! ^K,,221201
221202,AskRBC,FALSE,Sat Sep 30 17:47:31 +0000 2017,@168852 Can you pls send a DM with more info about the situation including your phone number? We'll reach out to our Caribbean partners ^DH,,221203
221204,AskRBC,FALSE,Sat Sep 30 16:38:00 +0000 2017,"@168853 There r so many other features too, Cameron! Visit the RBC Digital Banking Hub to find out more - https://t.co/mAttH6wlkb ^JL",,221205
221206,AskRBC,FALSE,Sat Sep 30 16:33:48 +0000 2017,"@168854 Service so great you'll say ""Holy guacamole!"" Always happy to help, whether near or far :) ^DH",,221207
221208,AskRBC,FALSE,Sat Sep 30 16:23:29 +0000 2017,"@168855 Leo does love a good nap! He also likes to teach with games, colouring books &amp; more - https://t.co/IDI4MUOyh9 ^JL",,221209
221210,AskRBC,FALSE,Sat Sep 30 01:58:00 +0000 2017,@168856 Hi there! We'd like our experts to take a look @ this with you. Please call them @ 1-800-769-2512 ^JA,,221211
221212,AskRBC,FALSE,Sat Sep 30 01:08:52 +0000 2017,@168820 We'd love a chance to make things right! Can you please send us a DM with details on what's going on? Thank you! ^JA,,221213
221214,AskRBC,FALSE,Sat Sep 30 00:58:51 +0000 2017,@168857 It's definitely a great way to give back to our communities! TY so much for sharing this; the world needs more Megans ;) ^M,,221215
221216,AskRBC,FALSE,Sat Sep 30 00:09:51 +0000 2017,@168858 That's definitely a cup of dreams that you'll hopefully get to experience :) ^M,,221217
221218,AskRBC,FALSE,Fri Sep 29 21:22:31 +0000 2017,@168859 Thanks so much for the information. We'll relay it to the branch. ^K,,221219
221220,AskRBC,FALSE,Fri Sep 29 20:22:00 +0000 2017,@168859 Do you happen to know which Branch location this was at? We'd like to send feedback. Thanks ^JL,221219,221221
221222,AskRBC,FALSE,Fri Sep 29 18:08:27 +0000 2017,"@168860 We do want your business, Amanda! Please DM more details about what happened. We'd like to look into things to try to help ^JL",221221,221223
221224,AskRBC,FALSE,Fri Sep 29 18:26:31 +0000 2017,"@168861 We don't want to see u go, Cindy &amp; would like to look into things. Pls send us a DM including all the details. Thanks ^JL",,221225
221226,AskRBC,FALSE,Fri Sep 29 18:16:26 +0000 2017,"@168862 Whatâ€™s been going on, Stacie? DM us all the details and branch location so we can send feedback ^PQ",,221227
221228,AskRBC,FALSE,Fri Sep 29 16:49:52 +0000 2017,@168816 Glad to hear it's all been sorted out. Enjoy the rest of your day! ^JL,,221229
221230,AskRBC,FALSE,Fri Sep 29 15:07:00 +0000 2017,@168816 No issues reported. Hve u tried uninstalling/reinstalling the app? And r u able 2 view 30 days of history in Online Banking? ^JL,221229,221231
221232,AskRBC,FALSE,Thu Sep 28 02:21:00 +0000 2017,"@168816 Excellent question! We'd like our experts to look into this with you, please give us a call @ 1-800-769-2555 :) ^JA","221,233,221,231",221234
221235,AskRBC,FALSE,Fri Sep 29 15:54:26 +0000 2017,@168863 Thanks Michael - you can connect directly with our investment team by calling 1-800-463-3863 ^S,,221236
221237,AskRBC,FALSE,Thu Sep 28 18:34:00 +0000 2017,"@168863 Hi Michael - so we're able to connect you with the right person, can you tell us what you're looking to do? ^S",221236,221238
221239,AskRBC,FALSE,Fri Sep 29 15:51:00 +0000 2017,"@168864 It sure is, Salima! Have a wonderful day :) ^JL",,221240
237127,AskRBC,FALSE,Wed Sep 27 17:02:00 +0000 2017,@172478 We'd like to look into this. Please connect with our digital experts at 1-800-769-2555 ^EC,237128,237129
237219,AskRBC,FALSE,Wed Sep 27 22:09:29 +0000 2017,"@172497 With devices being in high demand, Apple is working to fulfill orders as stock becomes avail. Approx time frame is a few weeks ^JL",237220,237221
237224,AskRBC,FALSE,Thu Sep 28 16:47:53 +0000 2017,@172498 We spotted ur tweet. Did u get this gift card through RBC Rewards &amp; have u tried getting in touch w/us at 1-800-769-2512? ^JL,237225,237226
237227,AskRBC,FALSE,Thu Sep 28 17:48:00 +0000 2017,"@172498 Sounds good, Kalista. If you donâ€™t already have their contact info, you can find it here: https://t.co/PRaFRu8WN8 ^PQ",237228,237225
237872,AskRBC,FALSE,Mon Sep 25 16:06:29 +0000 2017,"@172616 Hi Kyle, we're currently working on a fix for the issue. Sorry for the inconvenience ^SL",237873,237874
237875,AskRBC,FALSE,Fri Sep 29 15:25:00 +0000 2017,@172618 What did you think of the coffee? ^B,237876,237877
238353,AskRBC,FALSE,Tue Sep 26 19:35:00 +0000 2017,@172708 Replace snow and toque with beach and sunglasses? :) ^PQ,238354,238355
238609,AskRBC,FALSE,Tue Sep 26 20:52:27 +0000 2017,"@172757 Nothing to report at the moment. For the latest news on our Online services, you can visit --&gt; https://t.co/ImvLFolFnc ^SL",238610,238611
239396,AskRBC,FALSE,Thu Sep 28 18:49:26 +0000 2017,@172884 Hi Barbara - thank you for the feedback. We'll pass this along to our marketing team for review ^S,239397,239398
239401,AskRBC,FALSE,Thu Sep 28 20:16:07 +0000 2017,@144974 Try this Mary: https://t.co/ofeUqZBCYi ^PQ,239402,239403
